"59"|"SOMERS, Armonía"|"Armonía Somers, seudónimo literario de Armonía Etchepare, nació en Pando en 1914 y murió en Montevideo en 1994. Hija de un comerciante anarquista y anticlerical y de una madre católica, en la biblioteca de su padre encontró autores decisivos para su formación: Kropotkin, Leopardi, Darwin, Dante Alighieri, Spencer, entre otros. Terminó sus estudios en 1933 y comenzó su carrera como maestra y pedagoga. A partir de 1960 fue invitada por la UNESCO y por distintos organismos educacionales a París, Londres, Ginebra y Madrid. Su primera novela, La mujer desnuda, se publicó en 1950, a la que le siguieron el volumen de cuentos El derrumbamiento (1953), De miedo en miedo (1967) y Un retrato para Dickens (1969). A fines de 1969 enferma gravemente de una rara dolencia, el quilotórax, de lenta y dolorosa recuperación. De esta experiencia nace, en un largo proceso de elaboración creativa, entre 1972 a 1975, su novela monumental Sólo los elefantes encuentran mandrágora (1986).En los años ’70 comienza la recepción literaria internacional de su obra, que muchas veces se asocia con la de Lautréamont, y es traducida al inglés, al francés y al alemán. "|"somers.jpg"|"Somers"|"78"
"60"|"GILLESPI"|"Trompetista, escritor, conductor de radio y TV. Como músico ha participado de conciertos y grabaciones con los más reconocidos artistas de Argentina. Como líder ha grabado 5 discos solistas. Ha escrito artículos sobre música y diversos temas para Clarín, Página 12, La Razón, TXT y Satiricón. En radio conduce su propio programa \"Falso Impostor\" y participa en \"La Venganza será terrible\" junto a Alejandro Dolina."|"gullespi.jpg"|"GILLESPI"|"35"
"61"|"HERNÁNDEZ, Felisberto"|"Felisberto Hernández (Montevideo 1902-1964). En 1925 publicó su primer libro, Fulano de Tal, al que le siguieron Libro sin Tapas (1929), La cara de Ana (1930), La envenenada (1931), Por los tiempos de Clemente Colling (1942), El caballo perdido (1943), Nadie encendía las lámparas (1947), Las Hortensias (1949), La casa inundada (1960), El cocodrilo (1962), Tierras de la memoria (póstuma, 1964).  "|"Felisberto.jpg"|"HERNÁNDEZ"|"40"
"62"|"COPI"|"<div align=\"left\"> COPI, seudónimo de Raúl Damonte Botana (Buenos  Aires, 1939 - Paris, 1987). Hijo de padres vinculados a la cultura y  política criolla, la familia se exilió en Uruguay y luego en París,  donde Copi se radicó definitivamente en 1962. Junto a Fernando Arrabal,  Alejandro Jorodowsky y Roland Topor fundó el grupo de acciones  teatrales Pánico. Paralelamente comenzó a dibujar su historieta “La  mujer sentada”, publicada regularmente en “Le Nouvel Obvservateur”, y  que se convirtió en un personaje popular para los franceses: “opinadora  sin moral y poseedora de una ignorancia genial, que habla sobre sexo  con una violencia inusitada”, según palabras del propio Copi. Toda su  obra (novelas, relatos, obras teatrales) hace gala de un humor  transgresor y una crítica despiadada a la sociedad contemporánea.</div>  <div align=\"left\"><em>La ciudad de las ratas</em> (<em>La Cité des rats</em>, 1979) es el cuarto libro de ficción publicado por Copi, después de <em>El uruguayo</em> (<em>L'Uruguayen</em>, 1973),  <em>El baile de las locas</em> (<em>Le Bal des folles</em>, 1977) y los relatos de <em>Una langosta para dos</em> (<em>Une Langouste pour deux</em>, 1978); luego aparecerían: <em>La vida es un tango</em> (escrita originalmente en español, pero publicada primero en su versión francesa en 1979), <em>La guerra de los putos</em> (<em>La Guerre des pédés</em>, 1982), los cuentos de <em>Virginia Woolf ataca de nuevo</em> (<em>Virginia Woolf a encore frappé</em>, 1982) y <em>La Internacional Argentina</em> (<em>L'Internationale Argentine</em>, 1988). </div>"|"copi.jpg"|"COPI"|"20"
"63"|"VOLTAIRE"|"<div align=\"left\">  <div align=\"left\"> Voltaire, como todo gran escritor, es un imitador de voces: judíos,  ateos, jansenistas, paganos, turcos, romanos, maniqueos, desfilan por  su prosa afilada reproduciendo posibles argumentos, confrontaciones,  tonos, actitudes. En este punto encontramos también un motivo  importante de su pensamiento: la tolerancia religiosa no sólo es  necesaria, sino que es algo crucial para fomentar el progreso y evitar  el fanatismo. El poder del fundamentalismo religioso –sus epítomes más  característicos: la crueldad, la insensatez, la barbarie, la violencia,  el robo– es el principal adversario del proyecto ilustrado de Voltaire.  Argumenta que es mucho más viable una vida pacífica en una comunidad de  ateos que de fanáticos religiosos: “Puebla una ciudad de epicúreos, de  simónides, de protágoras y de spinozas, y puebla otra de jansenistas y  molinistas; probarás de ese modo la verdad del pensamiento que acabo de  establecer”.</div></div><div align=\"left\"><br></div>"|"voltaire.jpg"|"VOLTAIRE"|"87"
"64"|"VALÉRY, Paul"|"<p>Paul Valery naci&oacute; en Cette en 1871 y muri&oacute; en Par&iacute;s en 1945. Estudi&oacute; derecho en Pontpellier. En 1894 se instal&oacute; en Par&iacute;s. Su amistad con Pierre Lou&iuml;s le abri&oacute; las puertas del Par&iacute;s literario, donde conoci&oacute; a Andr&eacute; Gide y a St&eacute;phane Mallarm&eacute; (1891), a quien le unir&iacute;a una gran amistad.&nbsp; Su obra po&eacute;tica, que prolonga la tradici&oacute;n de Mallarm&eacute;, est&aacute; considerada como una de las m&aacute;s importantes de la poes&iacute;a francesa. Pero quiz&aacute;s su labor m&aacute;s perdurable de desarroll&oacute; en el campo del ensayo, donde su obra anticip&oacute; y sent&oacute; las bases de las corrientes fundamentales del pensamiento cr&iacute;tico del siglo XX en campo de la literatura, la est&eacute;tica y la po&eacute;tica.</p><p>Principales obras: <em>Cuadernos </em>(1894-1945), <em>Introducci&oacute;n al m&eacute;todo de Leonardo da Vinci</em> (1895)<em> La joven parca</em> (1917), <em>El cementerio marino</em> (1920), <em>Charmes</em> (1922), <em>Epaulinos o el arquitecto </em>(1923), <em>El alma y la danza </em>(1924), <em>Variedad I - V</em> (1924-1944), <em>Monsieur Teste </em>(1926), <em>Miradas al mundo actual</em> (1931),<em> La idea fija </em>(1932), <em>Tel quel</em> (1943), <em>Mi Fausto </em>(1946).</p>"|"autor64.jpg"|"Valéry"|"83"
"65"|"FOUCAULT, Michel"|"<p><strong>Michel Foucault</strong> (Poitiers, 15 de octubre de 1926 &ndash; Par&iacute;s, 25 de junio de 1984) fue unhistoriador de las ideas y fil&oacute;sofo franc&eacute;s. Fue profesor en varias universidades francesas y estadounidenses y catedr&aacute;tico de Historia de los sistemas de pensamiento en el Coll&egrave;ge de France (1970-1984). Su trabajo ha influido en importantes personalidades de las ciencias sociales y las humanidades.<br />Foucault es conocido principalmente por sus estudios cr&iacute;ticos de las instituciones sociales, en especial la psiquiatr&iacute;a, medicina, las ciencias humanas, el sistema de prisiones, as&iacute; como por su trabajo sobre la historia de la sexualidad humana. Su trabajo sobre el poder y las relaciones entre poder, conocimiento y discurso ha sido ampliamente debatido. En los a&ntilde;os 1960, Foucault estuvo asociado al estructuralismo, un movimiento del que se distanci&oacute; m&aacute;s adelante. Foucault tambi&eacute;n rechaz&oacute; las etiquetas de postestructuralista y postmodernista, que le eran aplicadas habitualmente, prefiriendo clasificar su propio pensamiento como una cr&iacute;tica hist&oacute;rica de lamodernidad con ra&iacute;ces en Kant.</p>"|"foucault1.jpg"|"Foucault "|"31"
"66"|"BAYLE, Pierre"|"<p><strong>Pierre Bayle</strong> (1647-1706) <br />Escritor y fil&oacute;sofo franc&eacute;s, esc&eacute;ptico, uno de los primeros representantes de la Ilustraci&oacute;n; fue profesor de la Academia de Sed&aacute;n y de la <br />Universidad de Rotterdam. Despu&eacute;s de polemizar contra el catolicismo, renunci&oacute; a toda religi&oacute;n y propugn&oacute; la tolerancia. Bayle no era ateo, mas su indiferencia religiosa pose&iacute;a tal car&aacute;cter que permiti&oacute; decir a Voltaire, con fina observaci&oacute;n, que si bien no era ateo, hac&iacute;a ateos a los dem&aacute;s. Bayle sent&oacute; tambi&eacute;n las bases de la cr&iacute;tica de la doctrina cristiana como variedad de la mitolog&iacute;a pagana. Fundamentaba su argumentaci&oacute;n cr&iacute;tica en el escepticismo derivado de la duda cartesiana el cual, seg&uacute;n Marx, socav&oacute; la confianza en toda metaf&iacute;sica y en la teolog&iacute;a. Bayle formul&oacute; la idea de que los problemas &eacute;ticos no tienen que relacionarse con la religi&oacute;n, sino que han de ser examinados desde el punto de vista de la raz&oacute;n natural. Demostraba que es posible la existencia de una sociedad compuesta s&oacute;lo por ateos. Con sus obra (la m&aacute;s importante de todas ellas es el &laquo;Diccionario hist&oacute;rico y cr&iacute;tico&raquo;, 1695-1697), Bayle prepar&oacute; el terreno al materialismo franc&eacute;s del siglo XVIII.</p>"|"autor_66.jpg"|"Bayle"|"9"
"67"|"LISPECTOR, Clarice"|"<p><strong>Clarice Lispector</strong> (Tchetchelnik, Ucrania 1920 - R&iacute;o de Janeiro 1977) es una de las mayores novelistas del siglo XX, y fue comparada con Joyce y Virginia Wolf. Pas&oacute; su infancia en Recife y en 1937 se mud&oacute; a R&iacute;o de Janeiro. Estudi&oacute; Derecho en la Universidad de Brasil, al tiempo en que comenzaba a trabajar como periodista en la Agencia nacional y en el peri&oacute;dico A Noite. Se inici&oacute; muy joven en la literatura, con la publicaci&oacute;n de la novela Cerca del coraz&oacute;n salvaje (1943), que recibi&oacute; una calurosa acogida por parte de la cr&iacute;tica y obtuvo el premio Gra&ccedil;a Aranha. En 1943 se cas&oacute; con un diplom&aacute;tico y pas&oacute; quince a&ntilde;os de su vida viajando por Italia, Reino Unido, Suiza y Estados Unidos. Regres&oacute; a R&iacute;o en 1959, donde retom&oacute; la actividad period&iacute;stica y continu&oacute; con su excepcional producci&oacute;n literaria. Entre sus obras m&aacute;s importantes se cuentan las compilaciones de cuentos La legi&oacute;n extranjera (1964) y Lazos de familia (1972), y las novelas La pasi&oacute;n seg&uacute;n G. H. (1964), Agua viva (1977) y La hora de la estrella (1977). Sus novelas han sido traducidas a m&aacute;s de 15 idiomas.</p>"|"autor_67.jpg"|"Lispector"|"53"
"68"|"ROSSET, Clément"|"<p>Cl&eacute;ment Rosset (Carteret &ndash;Normand&iacute;a&ndash;, 1939). Fue alumno de la Ecole Normale Sup&eacute;rieure de Par&iacute;s, donde conoci&oacute; a Althusser y a Lacan. Tras una residencia de dos a&ntilde;os en Canad&aacute;, en 1967 se instala en Niza, en cuya Facultad de Letras y Ciencias Humanas ejerci&oacute; la docencia hasta 1998, fecha en la que deja la ense&ntilde;anza y retorna a Par&iacute;s. Sus principales influencias filos&oacute;ficas apuntan a los sofistas y a los epic&uacute;reos, as&iacute; como a Montaigne, Pascal, Spinoza, Hume y, sobre todo, Nietzsche. Entre sus obras m&aacute;s destacadas se cuentan <em>La fuerza mayor</em>, <em>Lo real y su doble</em>, <em>El objeto singular</em>, <em>El principio de crueldad</em>,&nbsp; <em>L&oacute;gica de lo peor</em>, <em>El demonio de la tautolog&iacute;a</em>, <em>El r&eacute;gimen de las pasiones</em>, <em>Escritos sobre Schopenhauer</em>, <em>Ruta de noche</em>. El cuenco de plata publicar&aacute; pr&oacute;ximamente <em>La filosof&iacute;a tr&aacute;gica </em>y <em>El mundo y sus remedios</em>.</p>"|"autor_68.jpg"|"Rosset"|"73"
"69"|"SWIFT, Jonathan"|"<p><strong>Jonathan Swift</strong> (1667-1745) Doctor en Teolog&iacute;a y De&aacute;n de la catedral de Saint Patrick, fue uno de los m&aacute;ximos exponentes de la s&aacute;tira pol&iacute;tica de su tiempo. &Aacute;cido polemista y defensor de los intereses irlandeses frente a la opresi&oacute;n inglesa, fue adem&aacute;s un infatigable escritor. Err&oacute;neamente asociado a la literatura infantil por las versiones purgadas y moralizantes hechas de los <em>Viajes de Gulliver</em>, su obra cumbre, aqu&iacute; se presentan algunos de sus escritos m&aacute;s representativos, mordaces y de dif&iacute;cil acceso para el lector hispanohablante.<strong>&nbsp;</strong></p>"|"autor_69.jpg"|"Swift"|"80"
"70"|"BENJAMIN, Walter"|"<p><strong>Walter Benjamin</strong> (Berl&iacute;n, 15 de julio de 1892 - Portbou, 27 de septiembre de 1940).</p><p>Algunos t&iacute;tulos en espa&ntilde;ol: <em>Ensayos escogidos</em>, 1967; <em>Sobre el programa de la filosof&iacute;a futura y otros ensayos</em>, 1971; <em>Iluminaciones</em>, 3 vols., 1971-1975; <em>Discursos interrumpidos</em>, 1973; <em>Reflexiones sobre ni&ntilde;os, juguetes, libros infantiles, j&oacute;venes y educaci&oacute;n</em>, 1974; <em>Haschisch</em>, 1974; <em>Infancia en Berl&iacute;n hacia 1900</em>, 1982; <em>Direcci&oacute;n &uacute;nica</em>, 1987; <em>Correspondencia 1933-1940 W. B./ G. Scholem</em>, 1987; <em>Diario de Mosc&uacute;</em>, 1988; <em>Berl&iacute;n dem&oacute;nico</em>, 1988; <em>El origen del drama barroco alem&aacute;n</em>, 1991; <em>La metaf&iacute;sica de la juventud</em>, 1993; <em>Escritos autobiogr&aacute;ficos</em>, 1996; <em>Dos ensayos sobre Goethe</em>, 1996; <em>Libro de los Pasajes</em>, 2005.</p>"|"autor_70.jpg"|"Benjamin"|"10"
"71"|"GOMBROWICZ, Witold"|"<p>Witold Gombrowicz (Maloszyce, Polonia, 1904 &ndash; Vence, Francia, 1969) es, junto con Joyce y Kafka, uno de los mayores escritores vanguardistas del siglo XX. Vivi&oacute; en Argentina entre los a&ntilde;os 1939 y 1963, donde produjo la mayor parte de su obra, iniciada en Polonia con <em>Ferdydurke</em> (1937), novela de culto que fue objeto de una c&eacute;lebre traducci&oacute;n grupal al espa&ntilde;ol. Durante el exilio argentino escribi&oacute; pr&aacute;cticamente el resto de su obra:<em> El casamiento </em>(teatro, 1948),<em> Trans-Atl&aacute;ntico </em>(novela, 1952), <em>Pornograf&iacute;a</em> (1960) y<em> Cosmos</em>, publicada luego de su regreso a Europa, en 1965. Tambi&eacute;n en Argentina escribi&oacute; la mayor parte de su monumental<em> Diario </em>(1953-1969), que es una obra literaria org&aacute;nica, considerada por muchos expertos como el mayor logro de un autor genial e inclasificable. <br />En 2008, El cuenco de plata public&oacute; <em>Gombrowicz en Argentina. 1939-1963</em>, de Rita Gombrowicz, obra esencial para la comprensi&oacute;n del universo del autor.</p>"|"autor_71.jpg"|"Gombrowicz"|"37"
"72"|"VAN DEN ENDEN, Franciscus"|"<p>Franciscus Van den Enden naci&oacute; en Amberes en 1602. Estudi&oacute; filosof&iacute;a y filolog&iacute;a cl&aacute;sica y ejerci&oacute; la docencia en establecimientos educativos de B&eacute;lgica. En 1629 se acerca a la teolog&iacute;a en el Theologicum Jesuita de Lovaina, hasta que en 1633 es expulsado por motivos confusos.&nbsp; A partir de 1652 se dedica a la ense&ntilde;anza del lat&iacute;n, y durante este per&iacute;odo formar&aacute; bajo su tutela a Benedictus de Spinoza, quien se confiesa un claro deudor del pensamiento de Van den Enden, sobre todo en lo relativo a lo pol&iacute;tico y a sus consideraciones pante&iacute;stas. En 1665 se abre un per&iacute;odo signado por la turbulencia. Adem&aacute;s de dar a conocer las <em>Proposiciones</em>, escribe la c&eacute;lebre ep&iacute;stola a Johan De Witt, proponiendo la venta de un arma naval para uso del ej&eacute;rcito holand&eacute;s en la guerra contra Inglaterra. Su ingreso en el terreno de las disputas internacionales estaba decidido. El tono ateo de sus propuestas y las sospechas de sedici&oacute;n ayudar&aacute;n a que sea catalogado como influencia perniciosa para Amsterdam y parte rumbo a Par&iacute;s en 1671. Finalmente ser&aacute; apresado por las autoridades bajo el cargo de conspiraci&oacute;n contra Luis XIV, y ahorcado frente a la Bastilla el 27 de noviembre del mismo a&ntilde;o.</p>"|"tapa_999.jpg"|"Van den Enden"|"84"
"73"|"BERSANI, Leo"|"<p><strong>Leo Bersani</strong> es Profesor Em&eacute;rito en el Departamento de Literatura Francesa de la Universidad de Berkeley, California. Cuenta con una amplia y variada producci&oacute;n, que incluye, ente otros, los siguientes t&iacute;tulos: <em>Marcel Proust: The Fictions of Life and of Art </em>(1965); <em>Balzac to Beckett </em>(1970); <em>Baudelaire y Freud </em>(1979, Fondo de Cultura Econ&oacute;mica); <em>The Death of St&eacute;phane Mallarm&eacute; </em>(1981);<em> Arts of Impoverishment: Beckett, Rothko and Resnais</em> (con U. Dutoit, 1993); <em>Homos</em> (1995, Mananatial),<em> Caravaggio </em>(con U. Dutoit, 1999); <em>Forming Couples: Godard's Contempt </em>(con U. Dutoit, 2003);<em> Forms of Being: Cinema, Aesthetics, Subjectivity </em>(con U. Dutoit, 2004);<em> Intimacies </em>(con Adam Phillips, 2008);<em> Is the Rectum a Grave? and Other Essays</em> (2009).</p>"|"autor_73.jpg"|"Bersani"|"11"
"74"|"MESLIER, Jean"|"<p><strong>Jean Meslier</strong> naci&oacute;, seg&uacute;n la conjetura m&aacute;s probable, en el a&ntilde;o 1664, en Mazerny, una aldea de la Champa&ntilde;a francesa. Su padre fue tejedor. Un p&aacute;rroco de la comarca se hizo cargo de su educaci&oacute;n, y fue quien sugiri&oacute; a los padres la idea de consagrarlo a la carrera eclesi&aacute;stica, a lo que el muchacho no puso objeci&oacute;n. Meslier hizo sus estudios en el seminario de Ch&aacute;lons-sur-Marne, donde se aplic&oacute; con especial empe&ntilde;o a la filosof&iacute;a cartesiana. En 1692 se hizo cargo de la parroquia de Etr&eacute;pigny, en las Ardenas, donde tras haber ejercido durante a&ntilde;os su ministerio, muri&oacute; hacia 1729, seg&uacute;n algunas fuentes, y en 1733 seg&uacute;n otras. <br />Al morir, fue encontrado entre sus pertenencias un manuscrito en tres copias de 366 p&aacute;ginas de su pu&ntilde;o y letra, bajo el t&iacute;tulo <em>Mi Testamento</em>, en el que proclamaba sus convicciones m&aacute;s profundas, exponiendo los graves errores de la religi&oacute;n y los males y abusos imperantes en la vida y en la sociedad de los hombres.</p>"|"autor_74.jpg"|"Meslier"|"59"
"75"|"SPIVAK, Gayatri Ch."|"<p><strong>Gayatri Chakravorty Spivak</strong>&nbsp;(Calcuta,&nbsp;24 de febrero&nbsp;de&nbsp;1942) es una pensadora&nbsp;india, experta en&nbsp;cr&iacute;tica literaria&nbsp;y en teor&iacute;a de la literatura, autora de un texto fundamental en la corriente&nbsp;postcolonialista &ldquo;&iquest;Puede hablar el subalterno?&rdquo;, as&iacute; como de una famosa traducci&oacute;n del libro &ldquo;De la Gramatolog&iacute;a&rdquo; del te&oacute;rico&nbsp;deconstructivista&nbsp;Jacques Derrida. Actualmente es profesora en la Universidad de Columbia y una asidua conferenciante en todo el mundo.</p>"|NULL|"Spivak"|"79"
"76"|"MÉTRAUX, Alfred"|"<p>(Lausana, 1902-Par&iacute;s, 1963) Antrop&oacute;logo franc&eacute;s. Se inici&oacute; con el trabajo de campo sobre&nbsp;<em>La isla de Pascua</em>(1951) y destac&oacute; en el &aacute;mbito de la antropolog&iacute;a religiosa (<em>Religiones y magias indias de Am&eacute;rica del Sur</em>, 1967).</p>"|"autor_76.jpg"|"Métraux"|"60"
"77"|"MODIANO, Patrick"|"<p><strong>Patrick Modiano</strong>, Boulogne-Billancourt, 1945. Es considerado uno de los grandes narradores franceses del presente. Su novela, <em>Los bulevares perif&eacute;ricos</em> (1971), obtuvo el Gran Premio de Novela de la Academia Francesa; y m&aacute;s tarde ganar&iacute;a el Premio Goncourt por<em> La calle de las tiendas oscuras</em> (1978). Escribi&oacute; el gui&oacute;n de Lacombe, Lucien (1974), pel&iacute;cula dirigida por Louis Malle que aborda la cuesti&oacute;n del colaboracionismo durante la ocupaci&oacute;n alemana en Francia, tema que reaparece con frecuencia en sus novelas. Su obra se caracteriza por una gran econom&iacute;a de recursos, y una narraci&oacute;n que oscila entre pasado y presente, movi&eacute;ndose entre la realidad casi documental y la ficci&oacute;n m&aacute;s elaborada.<br />Otras obras: <em>Ronda nocturna</em> (1969), <em>Villa triste </em>(1975),<em> Una juventud </em>(1981),<em> El rinc&oacute;n de los ni&ntilde;os </em>(1989), <em>Un cirque passe </em>(1992). <em>Dora Bruder </em>(1999), <em>Las desconocidas </em>(2001), <em>Joyita</em> (2003), <em>Un pedrigr&iacute; </em>(2007), <em>En el caf&eacute; de la juventud perdida </em>(2008),<em> El horizonte </em>(2009).</p><p>PREMIO NOBEL DE LITERATURA 2014</p>"|"autor_77.jpg"|"Modiano"|"62"
"78"|"SARDUY, Severo"|"<p><span style=\"color: #ffffff;\"><strong>Severo Sarduy</strong> (Camag&uuml;ey, Cuba, 25 de febrero de 1937&nbsp;- Par&iacute;s, 8 de junio de 1993), fue un narrador, poeta, periodista, cr&iacute;tico de literatura y arte cubano. Su estilo est&aacute; emparentado con el de Lezama Lima y Cabrera Infante, aunque tambi&eacute;n tiene puntos de contacto con el grupo <em>Tel Quel</em> de Par&iacute;s.<sup class=\"reference\">&nbsp;</sup>Estudi&oacute; el bachillerato en la Habana; en 1958. Con el triunfo de la revoluci&oacute;n colabor&oacute; en <em>Diario libre</em> y <em>Lunes de revoluci&oacute;n</em>, viaj&oacute; a Par&iacute;s en 1960 para realizar estudios de Historia del Arte y nunca regres&oacute; a su pa&iacute;s. Estuvo vinculado al c&iacute;rculo de pensadores y escritores que hicieron la revista <em>Tel Quel</em> y trabaj&oacute; como lector en <em>Editions du Seuil</em>, y como redactor en la <em>Radiotelevisi&oacute;n francesa</em>.</span></p>"|"autor_78.jpg"|"Sarduy"|"75"
"79"|"BIANCO, José"|"<p><strong>Jos&eacute; Bianco</strong> naci&oacute; y vivi&oacute; en Buenos Aires entre 1908 y 1986, a&ntilde;o de su muerte. Fue secretario de redacci&oacute;n de la revista Sur de 1938 a 1961, per&iacute;odo en que la publicaci&oacute;n fundada por Victoria Ocampo alcanz&oacute; trascendencia internacional. Adem&aacute;s fue un cr&iacute;tico literario de una erudici&oacute;n asombrosa, y un traductor que se convirti&oacute; en referente ineludible de esa a&ntilde;orada tradici&oacute;n argentina. Entre sus traducciones se cuentan las ya cl&aacute;sicas <em>Otra vuelta de tuerca </em>y <em>La lecci&oacute;n del maestro</em>, de Henry James (reeditadas ambas por El cuenco de plata); <em>Rojo y negro</em>, de Stendhal; <em>Molloy</em> y <em>Malone muere</em>, de Samuel Beckett; as&iacute; como obras de Ambrose Bierce, T. S. Eliot y&nbsp; Jean Genet. Su novela<em> Las ratas </em>se public&oacute; por primera vez en editorial Sur, en 1943, y las sucesivas reediciones dan prueba del renovado inter&eacute;s de los lectores. <em>Las ratas </em>fue adem&aacute;s llevada al cine en 1963, con direcci&oacute;n de Luis Saslavsky y la actuaci&oacute;n de Alfredo Alc&oacute;n. <em>Sombras suele vestir</em> se public&oacute; por primera vez en la revista Sur en 1941. Otras obras: <em>La peque&ntilde;a Gyaros </em>(cuentos, 1932); <em>La p&eacute;rdida del reino </em>(novela, 1972).</p>"|"autor_79.jpg"|"Bianco"|"12"
"80"|"MARINELLI, Lydia y MAYER, Andreas"|"<p><strong>Lydia Marinelli </strong>(1965-2008) estudi&oacute; historia, literatura y filosof&iacute;a en la Universidad de Viena. A partir de 1992 fue colaboradora cient&iacute;fica y luego curadora del Museo Sigmund Freud de Viena, y desde 2003 directora de la Fundaci&oacute;n Sigmund Freud. El tema de su tesis doctoral de 1999 fue a su vez la historia de las publicaciones en psicoan&aacute;lisis y, en particular, la historia de la Editorial Psicoanal&iacute;tica Internacional. Como historiadora del psicoan&aacute;lisis, fue colaboradora de la Biblioteca del Congreso en Washington (que aloja al archivo de Sigmund Freud) y becaria del Instituto Max Planck de Berl&iacute;n. Sus publicaciones (art&iacute;culos, libros y cat&aacute;logos) se centran en temas de historia y teor&iacute;a del psicoan&aacute;lisis, en particular la teor&iacute;a de la interpretaci&oacute;n de los sue&ntilde;os, y vida y obra de Sigmund Freud.</p><p>&nbsp;</p><p><strong>Andreas Mayer</strong>, naci&oacute; en Viena en 1970. Es investigador del Instituto Max Planck de Berl&iacute;n. Fue profesor en la Universidad de Cambridge, en la Escuela de Altos Estudios de Par&iacute;s y en la Universidad de Chicago. Como historiador del pensamiento cient&iacute;fico, se ha ocupado de las relaciones entre arte y ciencia, y especialmente de los or&iacute;genes del pensamiento psicoanal&iacute;tico. Otros libros suyos son <em>Mikroskopie der Psyche. Die Anf&auml;nge der Psychoanalyse im Hypnose-Labor </em>(G&ouml;ttingen, Wallstein, 2002) y <em>Kunstmaschinen. Spielr&auml;ume des Sehens zwischen Wissenschaft und &Auml;sthetik</em> (co-editado con A. M&eacute;traux, Frankfurt/Main, Fischer, 2005).</p>"|"tapa_999.jpg"|"Marinelli / Mayer"|"57"
"81"|"MUKAROVSKY, Jan"|"<p><span style=\"color: #ffffff;\"><strong>Jan Muka&#345;ovsk&yacute;</strong> (11 de noviembre de 1891 - 8 de febrero de 1975) fue un cr&iacute;tico literario y te&oacute;rico checo. Fue profesor de la Universidad Carolina de Praga. Es reconocido por su asociaci&oacute;n con el estructuralismo temprano y con el c&iacute;rculo lingu&iacute;stico de Praga. Influidos por las ideas del formalismo ruso y por la noci&oacute;n de signo de Ferdinand Saussure, marc&oacute; una profunda senda en la teoria literaria estructuralista, comparable con la de Roman Jakobson.</span></p>"|"autor_81.jpg"|"Muka&#345;ovský"|"63"
"82"|"MARCUSE, Herbert"|"<p>Herbert Marcuse, (Berl&iacute;n, 1898 - Starnberg, 1979) Fil&oacute;sofo y soci&oacute;logo alem&aacute;n. El pensamiento de Marcuse, fundamentado en elementos procedentes del marxismo y el freudismo, constituye una cr&iacute;tica de la sociedad industrial, cuyo car&aacute;cter represivo y alienante acaba por incorporar a la clase obrera conform&aacute;ndola y convirti&eacute;ndola a su vez en explotadora indirecta de las clases marginadas de los pa&iacute;ses pobres. Influy&oacute; en la formaci&oacute;n de la llamada \"nueva izquierda\" estadounidense y lo consagr&oacute; como el ide&oacute;logo de las revueltas estudiantiles de los a&ntilde;os sesenta.</p>"|"autor_82.jpg"|"Marcuse"|"56"
"83"|"WOOLF, Virginia"|"<p><strong>Virginia Woolf</strong> (Londres,1882 - Sussex, 1941). Novelista, ensayista y editora, fue una de las escritoras m&aacute;s relevantes del siglo XX. Su ensayo <em>Un cuarto propio</em> (1929) expone las dificultades de las mujeres para consagrarse a la escritura en un mundo dominado por los hombres, y se transform&oacute; en un baluarte del feminismo. Milit&oacute; en el grupo de Bloomsbury, que se caracteriz&oacute; por un desprecio a la religi&oacute;n y a la moral victoriana, y propugn&oacute; especialmente la libertad de criterio y el individualismo esencial. Fue integrado, entre otros, por&nbsp; Bertrand Russell, Ludwig Wittgenstein, Roger Fry, J. M. Keynes, Arthur Waley, Lytton Strachey, E. M. Forster, Katherine Mansfield, Dora Carrington, Vanessa Bell y Duncan Grant. <strong>Principales obras: Novela:</strong> <em>Fin de viaje </em>(1915), <em>Noche y d&iacute;a</em>, 1919), <em>El cuarto de Jacob </em>(1922), <em>La se&ntilde;ora Dalloway </em>(1925), <em>Al faro </em>(1927),<em> Orlando </em>(1928),<em> Las olas </em>(1931),<em> Flush </em>(1933), <em>Los a&ntilde;os </em>(1937), <em>Entre actos </em>(1941); <strong>Biograf&iacute;a:</strong> <em>Roger Fry&nbsp; </em>(1940); <strong>Ensayo:</strong><em> The Common Reader</em> (1925- 1932), <em>Tres guineas </em>(1938),<em> La muerte de la polilla y otros escritos </em>(1942);<strong> Escritura autobiogr&aacute;fica:</strong> <em>The Diary of Virginia Woolf </em>(cinco vol&uacute;menes) (1915 -1941).</p>"|"autor_83.jpg"|"Woolf"|"89"
