"145"|"67"|"978-987-1772-24-7"|"208 / Precio: $ 320.-"|"Teresa Arijón y Bárbara Belloc"|"<p>&ldquo;La totalidad del libro es un milagro de equilibrio, combinando la lucidez intelectual de los personajes de Dostoievski con la pureza de un ni&ntilde;o.&rdquo;<br /><strong>Dinah Silveyra de Queiroz</strong></p><p><strong>&nbsp;</strong></p><p>&ldquo;<em>Cerca del coraz&oacute;n salvaje</em> es la mejor novela escrita por una mujer en lengua portuguesa.&rdquo;<br /><strong>L&eacute;do Ivo</strong></p><p>&nbsp;</p><p>&ldquo;Clarice Lispector ha desplazado el centro de gravedad alrededor del cual la novela brasile&ntilde;a ha estado girando desde hace a&ntilde;os.&rdquo;<br /><strong>Jorge de Lima</strong></p>"|"tapa_145.jpg"|"Cerca del corazón salvaje"|NULL|"5"|"0"|NULL|NULL|NULL|NULL|"320"|"94"
"146"|"79"|"978-987-1772-25-4"|"160 / Precio: $ 270.-"|NULL|"<p>Como el cristal o como el aire, el estilo de Bianco es invisible. Las palabras, aunque armoniosas, no se interponen entre el autor y los lectores. Ese es un modo de afirmar que su estilo es cl&aacute;sico. [...] Las p&aacute;ginas de Jos&eacute; Bianco nos conf&iacute;an, casi imperceptiblemente, una historia que nuestra imaginaci&oacute;n agradece y de la que no podemos descreer. Esta virtud no es com&uacute;n.<br /><strong>Jorge Luis Borges</strong></p><p><strong>&nbsp;</strong></p><p>El lector elegido por Bianco es el mismo al que aspiraba uno de los escritores tan admirados por &eacute;l, Henry James. Bianco escribe resuelto a seducir a los dif&iacute;ciles, a los exquisitos.<br /><strong>Enrique Pezzoni</strong></p><p>&nbsp;</p><p>Si hay justicia literaria &ndash;ya que no hay justicia divina&ndash;, creo que la obra de Jos&eacute; Bianco, en lo futuro, subsistir&aacute;; ser&aacute; mucho m&aacute;s conocida y estimada, sobre todo, cuando obras m&aacute;s vistosas pero menos esenciales desaparezcan.<br /><strong>Octavio Paz</strong></p>"|"tapa_146.jpg"|"Las ratas - Sombras suele vestir"|NULL|"5"|"0"|NULL|NULL|NULL|NULL|"270"|"100"
"147"|"80"|"978-987-1772-26-1"|"296 / Precio: $ 360.-"|"José Amícola"|"<p>&nbsp;</p><p><em>La interpretaci&oacute;n de los sue&ntilde;os</em>, de Sigmund Freud, hoy considerado el texto fundacional del movimiento psicoanal&iacute;tico, produjo infinidad de comentarios que se iniciaron ya con su publicaci&oacute;n en noviembre de 1899, en los que se pretendi&oacute; poner al descubierto las ideas del libro y las intenciones de su autor, tratando de suplantar su lectura.<br />El objeto del presente estudio, en cambio, es establecer la relaci&oacute;n entre una formaci&oacute;n discursiva y una social, cuyo surgimiento y vicisitudes corrieron de modo paralelo. Se trata de la relaci&oacute;n entre la teor&iacute;a del psicoan&aacute;lisis sobre los procesos on&iacute;ricos tal como se nos presenta en <em>La interpretaci&oacute;n de los sue&ntilde;os </em>y el movimiento psicoanal&iacute;tico.<br />El complejo entramado textual que experiment&oacute; la obra a lo largo de ocho ediciones (desde 1899 a 1930) atestigua una constante interrelaci&oacute;n entre su autor y sus primeros lectores (disc&iacute;pulos, cr&iacute;ticos, colegas y pacientes). Los conflictos por la configuraci&oacute;n de la obra y las teor&iacute;as expresadas en ella, produjeron una marca imborrable en el movimiento psicoanal&iacute;tico que se gestaba en Viena y Z&uacute;rich durante esos a&ntilde;os, caracterizado por numerosos enfrentamientos te&oacute;ricos y personales.<br />Los textos incluidos en el Ap&eacute;ndice constituyen un material documental y te&oacute;rico de enorme riqueza: cartas, notas y art&iacute;culos redactados como colaboraci&oacute;n a <em>La interpretaci&oacute;n de los sue&ntilde;os </em>y que posteriormente Freud excluy&oacute; (entre ellos, dos trabajos de Otto Rank), y que dan cuenta del origen plural del psicoan&aacute;lisis.</p>"|"tapa_147.jpg"|"Soñar con Freud"|NULL|"2"|"0"|NULL|NULL|NULL|NULL|"360"|"96"
"148"|"81"|"978-987-1772-27-8"|"144 / Precio: $ 190.-"|"Jarmila Jandová"|"<p>&laquo;En suma, lo est&eacute;tico, es decir, la esfera de la funci&oacute;n, la norma y el valor est&eacute;ticos, se halla ampliamente extendido por toda la esfera del comportamiento humano, y representa un factor importante y multifac&eacute;tico de la praxis. No hacen justicia a su alcance y a su importancia aquellas teor&iacute;as est&eacute;ticas que lo reducen a uno solo de sus numerosos aspectos, declarando que el &uacute;nico objetivo de la intenci&oacute;n est&eacute;tica es el placer, la emoci&oacute;n, la expresi&oacute;n o el conocimiento. Todos estos aspectos, junto con otros, forman parte de lo est&eacute;tico, sobre todo en su manifestaci&oacute;n m&aacute;s alta, como es el caso del arte; sin embargo, cada uno de ellos desempe&ntilde;a s&oacute;lo aquel papel que le corresponde en la formaci&oacute;n de la actitud general del hombre hacia el mundo.&raquo;</p>"|"tapa_148.jpg"|"Función, norma y valor estéticos como hechos sociales"|"Apostillas: Jorge Panesi"|"10"|"0"|NULL|NULL|NULL|NULL|"190"|"94"
"149"|"82"|"978-987-1772-28-5"|"96 / Precio: $ 140.-"|NULL|"<p>&laquo;El arte del cuerpo bello, tal como hoy puede mostrarse s&oacute;lo en el circo, en los variet&eacute;s y en las revistas, esta frivolidad desprejuiciada y l&uacute;dica, anuncia la alegr&iacute;a por la liberaci&oacute;n del ideal, a la que el hombre puede llegar cuando la humanidad, convertida verdaderamente en sujeto, domine a la materia. S&oacute;lo cuando se suprima la vinculaci&oacute;n con el ideal afirmativo, cuando se goce de una existencia sabia, sin racionalizaci&oacute;n alguna y sin el menor sentimiento puritano de culpa, es decir, cuando se libere a los sentidos de su atadura al alma, surgir&aacute; el primer brillo de otra cultura.&raquo;</p>"|"tapa_149.jpg"|"El carácter afirmativo de la cultura"|"Apostillas: Claudia Kozak"|"10"|"0"|NULL|NULL|NULL|NULL|"140"|"95"
"150"|"11"|"978-987-1772-29-2"|"288 / Precio: $ 455.-"|NULL|"<p>&laquo;Ya he contado en <em>El se&ntilde;or de los venenos </em>cu&aacute;l era el ambiente y la actividad, la forma de vida que se cultivaba en <em>Cerdos y Peces</em>; m&aacute;s que una revista se trataba de una guarida, un aguantadero, un refugio antivirus, un albergue, un laboratorio. &iquest;&Eacute;ramos conscientes de estar haciendo algo completamente innovador en Argentina? Muy probablemente no. Cuando apareci&oacute; el t&iacute;tulo, y debajo de &eacute;l la brillante bajada que invent&oacute; Gabriel Levinas: &laquo;La revista de este sitio inmundo&raquo;, me entrevistaron por radio y me preguntaron si consideraba que Argentina era un pa&iacute;s inmundo. Esa actitud escandalosamente moral del entrevistador es una postura que sigue caracterizando a los medios argentinos, a los intelectuales y a los periodistas que tienden a convertir la vida nacional en una especie de santuario. Y de esa manera el pante&oacute;n est&aacute; lleno de pr&oacute;ceres como Mercedes Sosa, Alberto Olmedo, Fontanarrosa, Sandro, de quienes nunca se se&ntilde;ala la zona oscura y malvada que afortunadamente tenemos todos y que es la zona m&aacute;s rica y creativa. Estoy harto del ser nacional, de la argentinidad, de esa forma que tiene la clase media, en dictadura o en democracia, de persistir en sus viejas enfermedades, sus virus m&aacute;s antiguos, su falta de generosidad, sus formas m&aacute;s inexploradas de anatematizar el &eacute;xtasis.&nbsp; <br />En realidad, estoy harto de mi pasado; y si vuelvo atr&aacute;s, verdaderamente atr&aacute;s, a mi pasado aut&eacute;ntico, siempre recuerdo al ni&ntilde;o que fui, la ingenuidad ignorante y peligrosa en la que consisti&oacute; mi vida, mis relaciones amorosas, mi intervenci&oacute;n en la revista en la que explor&eacute; caminos desconocidos con la osad&iacute;a de un ni&ntilde;o, jugando con un barco de papel.&raquo;</p><p><strong>E.S.</strong></p>"|"tapa_150.jpg"|"Cerdos & Peces"|"Lo mejor - 3a edición"|"7"|"0"|NULL|NULL|NULL|NULL|"455"|"88"
"151"|"18"|"978-987-1772-30-8"|"192 / Precio: $ 310.-"|"Margarita Martínez"|"<p>&ldquo;Desde eso que los historiadores llaman 'Segunda Guerra Mundial', desde los campos de exterminio del Tercer Reich, ingresamos en un tiempo donde las secuencias mel&oacute;dicas exasperan. En todo el &aacute;mbito terrestre, y por primera vez desde la invenci&oacute;n de los instrumentos, el uso de la m&uacute;sica se ha vuelto coercitivo y repugnante. Amplificada hasta el infinito por la invenci&oacute;n de la electricidad y la multiplicaci&oacute;n de su tecnolog&iacute;a, se volvi&oacute; incesante, agrediendo noche y d&iacute;a en las calles comerciales de las ciudades, las galer&iacute;as, los pasajes, los supermercados, las librer&iacute;as, los cajeros donde se retira dinero, hasta en las piscinas, hasta a orillas del mar, en los departamentos privados, en los restaurantes, en los taxis, en el subte, en los aeropuertos.<br />Incluso en los campos de la muerte.</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp; * * *</p><p><br />La m&uacute;sica es la &uacute;nica entre todas las artes que colabor&oacute; en el exterminio de los jud&iacute;os organizado por los alemanes entre 1933 y 1945. La &uacute;nica solicitada como tal por la administraci&oacute;n de los Konzentrationlager. Hay que subrayar, en detrimento suyo, que es la &uacute;nica que pudo avenirse con la organizaci&oacute;n de los campos, del hambre, de la miseria, del trabajo, del dolor, de la humillaci&oacute;n y de la muerte.<br />&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br />&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp; * * *</p><p><br />La expresi&oacute;n Odio a la m&uacute;sica quiere expresar hasta qu&eacute; punto la m&uacute;sica puede volverse odiosa para quien la ha amado por sobre todas las cosas.&rdquo;</p><p><br /><strong>Se incluyen los siguientes &ldquo;Peque&ntilde;os tratados&rdquo;: Las l&aacute;grimas de San Pedro &ndash; Sucede que las orejas no tienen p&aacute;rpados &ndash; Sobre mi muerte &ndash; De los v&iacute;nculos entre el sonido y la noche &ndash; El canto de las Sirenas &ndash; Luis XI y los cerdos m&uacute;sicos&nbsp; &ndash; El odio a la m&uacute;sica &ndash; Res, Eochaid, Eckhart &ndash; Desencantar &ndash; Del fin de las relaciones</strong></p>"|"tapa_151.jpg"|"El odio a la música"|NULL|"13"|"0"|NULL|NULL|NULL|NULL|"310"|"93"
"152"|"17"|"978-987-1772-32-2"|"304 / Precio: $ 370.-"|"Diego Bentivegna - Prólogo: Daniel Link"|"<p>Selecci&oacute;n de la correspondencia del gran escritor y cineasta italiano, traducida por Diego Bentivegna y prologada por Daniel Link, y agrupada en diferentes temas: Serie del Eros; Serie de la Lengua (lenguas, dialectos, graf&iacute;as); Serie de la Escritura (poes&iacute;a, novela, ensayo, correcciones, ediciones, proyectos de obras); Serie Familiar (madre, padre, el hermano); Serie de la Rabia (discusiones, refutaciones, broncas, pol&eacute;micas); Serie de la Escucha (m&uacute;sica, lectura, cr&iacute;tica); Serie Pedag&oacute;gica (alumnos, maestros, educadores); Serie Cinematogr&aacute;fica; Serie de la Religiosidad (Cristo, la iglesia, la religiosidad campesina, lo sagrado). En la presente reedici&oacute;n se incluyen tres extensos reportajes in&eacute;ditos en espa&ntilde;ol.</p>"|"tapa_152.jpg"|"Pasiones heréticas"|"Correspondencia 1940-1975 - 2ª edición aumentada"|"1"|"0"|NULL|NULL|NULL|NULL|"370"|"97"
"153"|"83"|"978-987-1772-31-5"|"144 / Precio: $ 260.-"|"María E. Franchignoni"|"<p>El d&iacute;a de su estreno, el 18 de enero de 1935, <em>Freshwater</em> cont&oacute; con un p&uacute;blico de 80 espectadores; cifra nada desde&ntilde;able si pensamos que se trataba de una ceremonia festiva a la que s&oacute;lo asistieron allegados del grupo Bloomsbury; es decir, amigos de la autora. Una &ldquo;comedia de entrecasa&rdquo; , en fin, a la manera de esa obrita que es el eje de Entreactos, su tr&aacute;gica y disgregada &uacute;ltima novela. Sin embargo, en su desenfado delirante, <em>Freshwater</em> evoca el perfil menos conocido de Virginia Woolf como escritora: el humor irreverente y mordaz de <em>Orlando</em>.<br />Verdadero antecedente del &ldquo;teatro del absurdo&rdquo;, <em>Freshwater</em> se represent&oacute; por primera vez fuera de Inglaterra en 1982, en el Centro Pompidou, con un elenco que cont&oacute; con el mism&iacute;simo Eug&egrave;ne Ionesco. Convertida en obra de culto, fue representada en la Maison Francaise de la U.N.Y. en 1983, con un elenco que incluy&oacute; a Joyce Mansour, Alain Robbe-Grillet, Nathalie Sarraute y S. Wilson.</p>"|"tapa_153.jpg"|"Freshwater y textos breves sobre teatro"|NULL|"1"|"0"|NULL|NULL|NULL|NULL|"260"|"65"
"154"|"68"|"978-987-1772-34-6"|"176 / Precio: $ 280.-"|"Margarita Martínez"|"<p>Moralismo y romanticismo &ndash;me refiero a la tentaci&oacute;n rom&aacute;ntica, que procede, como la moral, de una negaci&oacute;n de la angustia&ndash; aparecen como las dos mayores tentaciones intelectuales, las dos mejores posibilidades de plantear un obst&aacute;culo a la evidencia tr&aacute;gica y a la lucidez de esp&iacute;ritu, los dos mejores &ldquo;remedios&rdquo; que se haya encontrado hasta ahora para protegerse del espect&aacute;culo de lo real.<br />Este libro se limita a desmitificarlos. Despu&eacute;s de haber recordado la tragedia inherente a toda existencia, pretende exponer las razones de una negaci&oacute;n incondicional, la de dejarse enga&ntilde;ar, cualquiera sea el beneficio asociado a la ilusi&oacute;n. Como expresi&oacute;n de una simple advertencia personal, s&oacute;lo es una etapa dentro de una intenci&oacute;n m&aacute;s general, que es el retorno de la tragedia al mundo mudo que es el nuestro, a ese &ldquo;mundo de los griegos, el mundo tr&aacute;gico, preocupaci&oacute;n de todos los d&iacute;as y las noches.&rdquo;</p>"|"tapa_154.jpg"|"El mundo y sus remedios"|NULL|"2"|"0"|NULL|NULL|NULL|NULL|"280"|"53"
"155"|"84"|"978-987-1772-33-9"|"104 / Precio: $ 240.-"|"-------------- Prólogo: Silvio Mattoni"|"<p>Para la cultura argentina, cuya preferencia por la transparencia es notoria, sea en los &oacute;rdenes period&iacute;sticos, pol&iacute;ticos, psicol&oacute;gicos o universitarios, la idea del misterio como zona de atenci&oacute;n para la mirada le resulta ajena, escasamente operativa. Pero es justamente lo sagrado, matriz impensable por la &eacute;poca, aquello que Murena promov&iacute;a como &uacute;nico alojamiento para una comunidad aut&eacute;nticamente subvertida. Los dem&aacute;s inquilinatos eran variantes epis&oacute;dicas del conformismo, espejismos que aumentaban el grado de confusi&oacute;n o suced&aacute;neos bab&eacute;licos del conocimiento. Quiz&aacute;s por eso H&eacute;ctor Murena es el nombre actual de una soledad.</p><p><strong>Christian Ferrer</strong></p>"|"tapa_155.jpg"|"La metáfora y lo sagrado"|NULL|"2"|"0"|NULL|NULL|NULL|NULL|"240"|"62"
"156"|"85"|"978-987-1772-35-3"|"208 / Precio: $ 250.-"|"Lil Sclavo"|"<p><em>&ldquo;&iquest;Por qu&eacute; una chancha?</em> Creo sin temor a equivocarme que, exceptuando &iquest;c&oacute;mo est&aacute;s?, es la pregunta que m&aacute;s me han formulado desde la publicaci&oacute;n de Chanchadas en 1996.<br />En realidad no tengo una respuesta precisa sino meras aproximaciones estad&iacute;sticas. A menudo comprobamos que a las mujeres se las trata mucho m&aacute;s como chanchas que como yeguas, vacas, monas, v&iacute;boras o tigresas; m&aacute;s a&uacute;n que como  jirafas, sanguijuelas, babosas o tar&aacute;ntulas; y mucho m&aacute;s a&uacute;n que como ciempi&eacute;s, rinoceronte hembra o koala.<br />Al releer algunos relatos escritos en el correr de estos &uacute;ltimos veinte a&ntilde;os (de los que aqu&iacute; he seleccionado quince), pienso que quiz&aacute;s la respuesta est&eacute; en este Zoo: esos animales algo hura&ntilde;os, esos espectros en busca de un cuerpo, esas madres conflictivas, esas orillas de mar, esos clones tristes o graciosos. Y al igual que en los zool&oacute;gicos, uno se termina preguntando qui&eacute;n mira a qui&eacute;n.&rdquo;<br />M. D.<br /> <br /><strong>Marie Darrieussecq se define como &ldquo;atea, feminista y europea&rdquo;. Se cas&oacute; en dos ocasiones; la primera vez con un matem&aacute;tico, la segunda con un investigador en astrof&iacute;sica. La autora dice al respecto: &ldquo;Las ciencias enriquecen mi imaginaci&oacute;n, me proveen de im&aacute;genes, met&aacute;foras, y ficciones para entender el mundo&rdquo;. Le fascinan los &ldquo;fines del mundo&rdquo; (La Patagonia, Tasmania, Islandia) porque &ldquo;uno encuentra en estos lugares una especie de exilio, similar a lo que puede experimentar un escritor&rdquo;.</strong></p>"|"tapa_156.jpg"|"Zoo"|NULL|"1"|"0"|NULL|NULL|NULL|NULL|"250"|"99"
"157"|"86"|"978-987-1772-36-0"|"280 / Precio: $ 360.-"|"Guadalupe Marando"|"<p>Jos&eacute; Attal ejerce el psicoan&aacute;lis en Par&iacute;s. Fue miembro de la Ecole Freudienne de Paris, y miembro de la &Eacute;cole lacanienne de&nbsp; psychanalyse desde su fundaci&oacute;n en 1985. <br />Es autor de numerosos art&iacute;culos, escritos especialmente para la revista Littoral y para la revista L'uneb&eacute;vue, de la que es uno de sus cofundadores.</p>"|"tapa_157"|"La no-excomunión de Jacques Lacan"|"Cuando el psicoanálisis perdió a Spinoza"|"2"|"0"|NULL|NULL|NULL|NULL|"360"|"99"
"158"|"59"|"978-987-1772-37-7"|"128 / Precio: $ 240.-"|NULL|"<div><p>Materiales tan dis&iacute;miles y heterog&eacute;neos como <em>El libro de Tob&iacute;as</em>, la confesi&oacute;n policial de una ni&ntilde;a de 10 a&ntilde;os que intenta suicidarse, un viejo recetario de cocina y el relato de un loro que resume la trama entrevista desde su jaula, constituyen la base de una de las novelas m&aacute;s arriesgadas y conmovedoras de la autora de <em>S&oacute;lo los elefantes encuentran mandr&aacute;gora.</em>&nbsp;</p><p>&nbsp;</p><p><strong><em>Un retrato para Dickens</em> se basa en una fotograf&iacute;a que est&aacute; reproducida en el libro. </strong></p><p><strong>&iquest;C&oacute;mo lleg&oacute; a usted? &iquest;C&oacute;mo se despleg&oacute; a partir de ella la novela?</strong></p><p>Es una fotograf&iacute;a de una ni&ntilde;a muy especial, fotograf&iacute;a que su modelo me regal&oacute; ya en la edad adulta. Al colocarle el sombrero de hombre, el mo&ntilde;o de librepensador, un rollo de papeles en la mano, el antiguo fot&oacute;grafo cumpli&oacute; con lo suyo, la interpretaci&oacute;n pl&aacute;stica del ser. Al descubrir, sobre la base de algunos relatos fragmentarios, el sufrimiento humano que hab&iacute;a detr&aacute;s de ese retrato, puse lo m&iacute;o propio, la recreaci&oacute;n. Temo a esa nouvelle. La autora enferm&oacute; gravemente no bien estuvo publicada. El modelo muri&oacute; seis meses despu&eacute;s desbarranc&aacute;ndose desde una salud exultante. Una especie de maldici&oacute;n fara&oacute;nica. El relato se despleg&oacute; tan naturalmente que pareci&oacute; llevarme de la mano por los meandros de la invenci&oacute;n. No volv&iacute; a releerlo jam&aacute;s.&nbsp;</p><p><em>(de una entrevista de Elvio Gandolfo en</em> La Vanguardia<em>)</em></p></div>"|"tapa_158.jpg"|"Un retrato para Dickens"|NULL|"5"|"0"|NULL|NULL|NULL|NULL|"240"|"98"
"159"|"87"|"978-987-1772-17-9"|"128 / Precio $ 260.-"|"Lil Sclavo"|"<div>Si bien interesado por el Jap&oacute;n, Lacan no lleg&oacute; a saber del amor iki que se practicaba en el submundo de los barrios de placer para luego pasar a la literatura popular durante el per&iacute;odo Edo. El iki es un lazo social de orden principalmente est&eacute;tico entre quienes frecuentan dichos barrios y las cortesanas. Desmarc&aacute;ndose de la &eacute;tica de Confucio, el iki es un arte de vida, una manera de dar forma a la atracci&oacute;n, a la coqueter&iacute;a al igual que al coraje, aunque tambi&eacute;n una actitud noble y valiente que deja transparentar el desencanto y el rechazo a las ilusiones de la existencia. La atracci&oacute;n es el primer elemento constitutivo de la actitud iki. Es tensi&oacute;n hacia el otro sexo, tensi&oacute;n que mantiene la dualidad entre ese otro sexo y uno mismo. [...] El arte de vivir iki consiste en preservar ese rumbo, esa tensi&oacute;n y esa distancia. Los m&aacute;s &iacute;nfimos detalles de esa vida amorosa, que es tambi&eacute;n una vida social, ser&aacute;n precisados y determinados en funci&oacute;n de dicha preocupaci&oacute;n: una forma de hablar er&oacute;tica pero que no busca embaucar, una voz de mezzo-soprano m&aacute;s que de soprano, un juego con el desnudo en las ant&iacute;podas de las revistas parisinas que destacar&aacute; la nuca m&aacute;s que el escote, una cierta manera de vestirse al salir del ba&ntilde;o, una forma de levantar el fald&oacute;n izquierdo del kimono, un maquillaje discreto al punto de pasar casi desapercibido, una mirada llena de fulgor donde sin embargo debe leerse la resignaci&oacute;n frente a la vida y el coraje de enfrentarla, una sonrisa m&aacute;s que una risa, un peinado cuidadosamente informal, y particularmente una silueta alargada y fina que evoca en Kuki los personajes de El Greco o las im&aacute;genes de fantasmas en Occidente.</div><div><strong>Jean Allouch, <em>El amor Lacan</em>.</strong></div>"|"tapa_159.jpg"|"La estructura del iki"|"Reflexiones sobre el gusto japonés"|"2"|"0"|NULL|NULL|NULL|NULL|"260"|"98"
"160"|"26"|"978-987-1772-39-1"|"176 / Precio: $ 200.-"|NULL|"<p>\"Le&iacute; el libro de una sentada. Me gust&oacute; especialmente la secci&oacute;n compuesta por las cartas a la madre. Tal vez se podr&iacute;a haber hecho todo un libro s&oacute;lo con esas cartas, pero est&aacute; muy bien as&iacute; porque la historia de 'Misiones' le da otro aire. Es una novela magistral, y confirma la calidad que Pedro Lipcovich hab&iacute;a mostrado en sus libros de cuentos.\"&nbsp;<br /><strong>Ricardo Piglia</strong></p><p>&nbsp;</p><p>\"Dos discursos conforman <em>Desnichadores</em>. El primero est&aacute; formado por las cartas que un tal Leopoldo Benav&iacute;dez env&iacute;a a su madre agonizante, y donde aparece una persistente obsesi&oacute;n con Leopoldo Lugones, la estrategia militar, la Zwi Migdal, el juda&iacute;smo... Pero es el segundo discurso el verdadero coraz&oacute;n de la novela. Cuenta la historia del Taubic&iacute;, un joven que tal vez sea un famoso anarquista, y que organiza, en los yerbatales de Misiones, la &ldquo;religi&oacute;n de la madera&rdquo;. As&iacute; funda una ciudad que es mezcla de colonia libertaria&nbsp; y secta m&iacute;stica. <br />Pedro Lipcovich ya hab&iacute;a dado muestras de su originalidad de invenci&oacute;n y de lenguaje en sus relatos breves, entre los que sobresale su extraordinario cuento 'redaliz'.&nbsp; <em>Desnichadores</em>, su primera novela, conserva la extra&ntilde;eza de sus cuentos pero la lleva a territorios m&aacute;s vastos y tramas m&aacute;s complejas, para dejar en cada p&aacute;gina una marca de inquietud y asombro.\"<br /><strong>Pablo de Santis</strong></p><p><br /><strong>Ante su madre, un hombre construye recuerdos y sue&ntilde;a con contar, en nombre de otro, la historia de las misiones...</strong></p>"|"tapa_160.jpg"|"Desnichadores"|NULL|"8"|"0"|NULL|NULL|NULL|NULL|"200"|"97"
"161"|"88"|"978-987-1772-38-4"|"200 / Precio: $ 310.-"|"Ezequiel Rivas. Revisión de Fernando Bahr"|"<p><em>Conversaci&oacute;n o discusi&oacute;n sobre el libre albedr&iacute;o</em> que Erasmo public&oacute; en 1524 ha sido considerada una de las pruebas m&aacute;s importantes del influjo del escepticismo antiguo en el camino que conduce hacia la Filosof&iacute;a Moderna. Para criticar la fuerte doctrina luterana de justificaci&oacute;n por la sola fe, en efecto, Erasmo sostiene aqu&iacute; que el problema del libre albedr&iacute;o en su relaci&oacute;n con la gracia divina es uno de los laberintos m&aacute;s intrincados y que, en todo caso, siendo los pasajes de las Escrituras alegados por Lutero mucho menos contundentes de lo que supone, &eacute;l preferir&iacute;a al respecto seguir la actitud de los esc&eacute;pticos y suspender el juicio, especialmente en temas donde la autoridad de la Escritura y los decretos de la Iglesia se lo permiten. Por debajo de esta actitud esc&eacute;ptica, sin embargo, lo que Erasmo defiende es una piedad cristiana simple y b&aacute;sica, ajena a las controversias teol&oacute;gicas y a un af&aacute;n de certeza que, por ser imposible en cuestiones tan complejas, s&oacute;lo puede traducirse en facciones enfrentadas. Las guerras de religi&oacute;n que desangraron Europa durante la segunda mitad del siglo XVI y la primera mitad del XVII le iban a dar r&aacute;pidamente la raz&oacute;n.</p>"|"tapa_161.jpg"|"Discusión sobre el libre albedrío"|"Respuesta a Martín Lutero"|"9"|"0"|NULL|NULL|NULL|NULL|"310"|"99"
"162"|"15"|"978-987-1772-40-7"|"128 / Precio: $ 250.-"|"Guadalupe Marando y Margarita Martínez"|"<p>Luego de un largo silencio debido a su enfermedad, Marguerite Duras publica en 1990 <em>La lluvia de verano</em>, ambientada en Vitry. En 1984, en esos mismos suburbios parisinos, hab&iacute;a filmado su &uacute;ltima pel&iacute;cula, <em>Los ni&ntilde;os</em>, de la que surge este libro. La novela narra la historia de una familia de inmigrantes que vive de subsidios gubernamentales: el padre, la madre y sus siete hijos &ndash;Ernesto, Jeanne, y los as&iacute; llamados brothers and sisters. Cierto d&iacute;a, Ernesto encuentra un libro quemado y descubre que ya sabe leer aunque nunca aprendi&oacute; a hacerlo (en cierto sentido, el libro del mito personal de Marguerite Duras). Aun as&iacute; va a la escuela pero de inmediato decide no ir m&aacute;s, pues asegura que &ldquo;en la escuela me ense&ntilde;an cosas que no s&eacute;&rdquo;. A fuerza de comprender sin aprender un conocimiento que inquieta y perturba, Ernesto ya sabe demasiado. Como en el caso de &Aacute;gata, es tambi&eacute;n una historia de amor entre hermanos, con los elementos que reaparecen habitualmente en la obra de Duras.</p>"|"tapa_162.jpg"|"La lluvia de verano"|NULL|"1"|"0"|NULL|NULL|NULL|NULL|"250"|"48"
